3.357000 -2846.970783
3.372000 -2847.004918
3.387000 -2847.034692
3.402000 -2847.060317
3.417000 -2847.081916
3.432000 -2847.099679
3.447000 -2847.113852
3.462000 -2847.124503
3.477000 -2847.131811
3.492000 -2847.135884
3.507000 -2847.136829
3.522000 -2847.134741
3.537000 -2847.129790
3.552000 -2847.121931
3.567000 -2847.111483
3.582000 -2847.098409
3.597000 -2847.082834
3.612000 -2847.064875
3.627000 -2847.044595
3.642000 -2847.022146
3.657000 -2846.997480
