  8.561643835616400E-005 -6.846592816517076E-010
  8.773116438356200E-005 -7.188991555717214E-010
  8.989812414383600E-005 -7.548513688097382E-010
  9.211860781018801E-005 -7.926015555942544E-010
  9.439393742310000E-005 -8.322396387165357E-010
  9.672546767745100E-005 -8.738600265056559E-010
  9.911458672908401E-005 -9.175618541048137E-010
  1.015627170212900E-004 -9.634492145468164E-010
  1.040713161317200E-004 -1.011631406671498E-009
  1.066418776401700E-004 -1.062223195148006E-009
  1.092759320178800E-004 -1.115345084179865E-009
  1.119750475387300E-004 -1.171123604371259E-009
  1.147408312129300E-004 -1.229691614094452E-009
  1.175749297438900E-004 -1.291188616100160E-009
  1.204790305085700E-004 -1.355761089571282E-009
  1.234548625621300E-004 -1.423562839125813E-009
  1.265041976674100E-004 -1.494755361305287E-009
  1.296288513498000E-004 -1.569508228927546E-009
  1.328306839781400E-004 -1.647999495259702E-009
  1.361116018724000E-004 -1.730416118133590E-009
  1.394735584386400E-004 -1.816954405012557E-009
  1.429185553320800E-004 -1.907820480730846E-009
  1.464486436487800E-004 -2.003230778537401E-009
  1.500659251469100E-004 -2.103412555446386E-009
  1.537725534980300E-004 -2.208604433770035E-009
  1.575707355694400E-004 -2.319056969142679E-009
  1.614627327380000E-004 -2.435033247678391E-009
  1.654508622366300E-004 -2.556809512359843E-009
  1.695374985338700E-004 -2.684675821277825E-009
  1.737250747476600E-004 -2.818936738071152E-009
  1.780160840939300E-004 -2.959912057957208E-009
  1.824130813710500E-004 -3.107937568959997E-009
  1.869186844809100E-004 -3.263365852103982E-009
  1.915355759875900E-004 -3.426567120706937E-009
  1.962665047144900E-004 -3.597930102841054E-009
  2.011142873809300E-004 -3.777862966722664E-009
  2.060818102792400E-004 -3.966794293182629E-009
  2.111720309931400E-004 -4.165174096510360E-009
  2.163879801586700E-004 -4.373474896053865E-009
  2.217327632685900E-004 -4.592192842144036E-009
  2.272095625213200E-004 -4.821848897596560E-009
  2.328216387156000E-004 -5.062990078718802E-009
  2.385723331918800E-004 -5.316190757877921E-009
  2.444650698217100E-004 -5.582054032278917E-009
  2.505033570463100E-004 -5.861213159966172E-009
  2.566907899653600E-004 -6.154333068225763E-009
  2.630310524775000E-004 -6.462111937527739E-009
  2.695279194736900E-004 -6.785282864395850E-009
  2.761852590846900E-004 -7.124615607892256E-009
  2.830070349840900E-004 -7.480918422480302E-009
  2.899973087481900E-004 -7.855039983853232E-009
  2.971602422742700E-004 -8.247871409928526E-009
  3.045001002584500E-004 -8.660348383669312E-009
  3.120212527348300E-004 -9.093453381501068E-009
  3.197281776773800E-004 -9.548218014211870E-009
  3.276254636660100E-004 -1.002572548296354E-008
  3.357178126185600E-004 -1.052711316046864E-008
  3.440100425902400E-004 -1.105357529940856E-008
  3.525070906422200E-004 -1.160636587740133E-008
  3.612140157810800E-004 -1.218680158359757E-008
  3.701360019708800E-004 -1.279626495516224E-008
  3.792783612195600E-004 -1.343620767007188E-008
  3.886465367416800E-004 -1.410815400516513E-008
  3.982461061992000E-004 -1.481370446639247E-008
  4.080827850223200E-004 -1.555453960190531E-008
  4.181624298123700E-004 -1.633242400358644E-008
  4.284910418287400E-004 -1.714921051164777E-008
  4.390747705619100E-004 -1.800684462681659E-008
  4.499199173947900E-004 -1.890736914507369E-008
  4.610329393544400E-004 -1.985292902306773E-008
  4.724204529564900E-004 -2.084577648647427E-008
  4.840892381445200E-004 -2.188827639641856E-008
