3.015000 -110179.157228
3.030000 -110179.216631
3.045000 -110179.268387
3.060000 -110179.312796
3.075000 -110179.350280
3.090000 -110179.381042
3.105000 -110179.405274
3.120000 -110179.423410
3.135000 -110179.435546
3.150000 -110179.442186
3.165000 -110179.443410
3.180000 -110179.439397
3.195000 -110179.430512
3.210000 -110179.416825
3.225000 -110179.398743
3.240000 -110179.376321
3.255000 -110179.349899
3.270000 -110179.319640
3.285000 -110179.285639
3.300000 -110179.248182
3.315000 -110179.207216
