  7.812500000000000E-005 -3.903996511778036E-009
  8.005468749999999E-005 -4.099235753973220E-009
  8.203203828125000E-005 -4.304238930623162E-009
  8.405822962679700E-005 -4.519494337142764E-009
  8.613446789857900E-005 -4.745514721188488E-009
  8.826198925567400E-005 -4.982838409760743E-009
  9.044206039028900E-005 -5.232030681993122E-009
  9.267597928192900E-005 -5.493685087410746E-009
  9.496507597019300E-005 -5.768424858615511E-009
  9.731071334665600E-005 -6.056904396395134E-009
  9.971428796631900E-005 -6.359810828325848E-009
  1.021772308790900E-004 -6.677865644792437E-009
  1.047010084818000E-004 -7.011826418582978E-009
  1.072871233913000E-004 -7.362488608795242E-009
  1.099371153390700E-004 -7.730687455080238E-009
  1.126525620879400E-004 -8.117299967985595E-009
  1.154350803715100E-004 -8.523247017185053E-009
  1.182863268566900E-004 -8.949495525609494E-009
  1.212079991300500E-004 -9.397060771652086E-009
  1.242018367085600E-004 -9.867008808119371E-009
  1.272696220752600E-004 -1.036045900145660E-008
  1.304131817405200E-004 -1.087858669773035E-008
  1.336343873295100E-004 -1.142262602220811E-008
  1.369351566965500E-004 -1.199387281859932E-008
  1.403174550669600E-004 -1.259368773670565E-008
  1.437832962071100E-004 -1.322349947223712E-008
  1.473347436234300E-004 -1.388480817018523E-008
  1.509739117909200E-004 -1.457918899803007E-008
  1.547029674121600E-004 -1.530829589797179E-008
  1.585241307072400E-004 -1.607386552565047E-008
  1.624396767357100E-004 -1.687772138778624E-008
  1.664519367510800E-004 -1.772177818454283E-008
  1.705632995888300E-004 -1.860804637069786E-008
  1.747762130886800E-004 -1.953863694414981E-008
  1.790931855519700E-004 -2.051576647462436E-008
  1.835167872351000E-004 -2.154176238263943E-008
  1.880496518798100E-004 -2.261906848355175E-008
  1.926944782812400E-004 -2.375025080799017E-008
  1.974540318947900E-004 -2.493800371501283E-008
  2.023311464825900E-004 -2.618515630928895E-008
  2.073287258007100E-004 -2.749467917829692E-008
  2.124497453279900E-004 -2.886969147068034E-008
  2.176972540375900E-004 -3.031346832373483E-008
  2.230743762123100E-004 -3.182944866547169E-008
  2.285843133047600E-004 -3.342124340516027E-008
  2.342303458433900E-004 -3.509264403473633E-008
  2.400158353857200E-004 -3.684763165926673E-008
  2.459442265197500E-004 -3.869038647987843E-008
  2.520190489147800E-004 -4.062529775153972E-008
  2.582439194229800E-004 -4.265697423576653E-008
  2.646225442327300E-004 -4.479025518025864E-008
  2.711587210752700E-004 -4.703022184427292E-008
  2.778563414858300E-004 -4.938220960273601E-008
  2.847193931205300E-004 -5.185182065411561E-008
  2.917519621306100E-004 -5.444493736430518E-008
  2.989582355952400E-004 -5.716773627758412E-008
  3.063425040144400E-004 -6.002670283049909E-008
  3.139091638636000E-004 -6.302864679662913E-008
  3.216627202110300E-004 -6.618071850966471E-008
  3.296077894002400E-004 -6.949042589331842E-008
  3.377491017984200E-004 -7.296565234522644E-008
  3.460915046128500E-004 -7.661467551403836E-008
  3.546399647767800E-004 -8.044618701784681E-008
  3.633995719067700E-004 -8.446931314431469E-008
  3.723755413328700E-004 -8.869363658995964E-008
  3.815732172037900E-004 -9.312921928670768E-008
  3.909980756687200E-004 -9.778662636708413E-008
  4.006557281377400E-004 -1.026769513302936E-007
  4.105519246227400E-004 -1.078118424652415E-007
  4.206925571609200E-004 -1.132035305971398E-007
  4.310836633228000E-004 -1.188648582202819E-007
  4.417314298068700E-004 -1.248093100869748E-007
  4.526421961231000E-004 -1.310510453291480E-007
  4.638224583673400E-004 -1.376049311833385E-007
  4.752788730890100E-004 -1.444865784016399E-007
  4.870182612543100E-004 -1.517123784398775E-007
  4.990476123072900E-004 -1.592995424985567E-007
  5.113740883312800E-004 -1.672661425179133E-007
