  0.000000000000000E+000  0.000000000000000E+000
  4.088530607917120E-003  4.161401939119123E-007
  8.177061215834240E-003  3.329053448103460E-006
  1.226559182375136E-002  1.123515343755612E-005
  1.635412243166848E-002  2.663012015042944E-005
  2.044265303958560E-002  5.200851790535647E-005
  2.453118364750272E-002  8.986339750389021E-005
  2.861971425541984E-002  1.426858757544087E-004
  3.270824486333696E-002  2.129646860720176E-004
  3.679677547125409E-002  3.031856942355138E-004
  4.088530607917120E-002  4.158313738153966E-004
  4.497383668708832E-002  5.533802363464875E-004
  4.906236729500544E-002  7.183062116576823E-004
  5.315089790292257E-002  9.130779742550979E-004
  5.723942851083968E-002  1.140158211924023E-003
  6.132795911875680E-002  1.402002833382943E-003
  6.541648972667392E-002  1.701060112318436E-003
  6.950502033459105E-002  2.039769766170530E-003
  7.359355094250818E-002  2.420561966049367E-003
  7.768208155042527E-002  2.845856278911066E-003
  8.177061215834240E-002  3.318060534878859E-003
  8.585914276625953E-002  3.839569624158515E-003
  8.994767337417664E-002  4.412764218837759E-003
  9.403620398209377E-002  5.040009421576218E-003
  9.812473459001088E-002  5.723653344461553E-003
  0.102213265197928       6.466025612585066E-003
  0.106301795805845       7.269435808979486E-003
  0.110390326413762       8.136171863122673E-003
  0.114478857021679       9.068498356866746E-003
  0.118567387629596       1.006865482352161E-002
  0.122655918237514       1.113885393769497E-002
  0.126744448845431       1.228127972832649E-002
  0.130832979453348       1.349808567248685E-002
  0.134921510061265       1.479139279218811E-002
  0.139010040669182       1.616328769854486E-002
  0.143098571277099       1.761582058342158E-002
  0.147187101885016       1.915100314990419E-002
  0.151275632492933       2.077080657315521E-002
  0.155364163100851       2.247715941249379E-002
  0.159452693708768       2.427194553507318E-002
  0.163541224316685       2.615700205498493E-002
  0.167629754924602       2.813411729596787E-002
  0.171718285532519       3.020502878154472E-002
  0.175806816140436       3.237142125286058E-002
  0.179895346748353       3.463492471231921E-002
  0.183983877356270       3.699711248996772E-002
  0.188072407964188       3.945949932929683E-002
  0.192160938572105       4.202353948931524E-002
  0.196249469180022       4.469062486008357E-002
  0.200337999787939       4.746208308937373E-002
  0.204426530395856       5.033917577074812E-002
  0.208515061003773       5.332309643683934E-002
  0.212603591611690       5.641496881625459E-002
  0.216692122219607       5.961584498415844E-002
  0.220780652827524       6.292670351644514E-002
  0.224869183435442       6.634844778936427E-002
  0.228957714043359       6.988190372868258E-002
  0.233046244651276       7.352781840669380E-002
  0.237134775259193       7.728685820772525E-002
  0.241223305867110       8.115960704924753E-002
  0.245311836475027       8.514656418835402E-002
  0.249400367082944       8.924814309894548E-002
  0.253488897690861       9.346466986683385E-002
  0.257577428298779       9.779638053326967E-002
  0.261665958906696       0.102243420610274     
  0.265754489514613       0.106805843436220     
  0.269843020122530       0.111483607598611     
  0.273931550730447       0.116276577028402     
  0.278020081338364       0.121184518779965     
  0.282108611946281       0.126207101686034     
  0.286197142554198       0.131343896297460     
  0.290285673162116       0.136594372204195     
  0.294374203770033       0.141957898743992     
  0.298462734377950       0.147433743155005     
  0.302551264985867       0.153021070301907     
  0.306639795593784       0.158718942326887     
  0.310728326201701       0.164526317744358     
  0.314816856809618       0.170442051850986     
  0.318905387417535       0.176464896170598     
  0.322993918025453       0.182593498704014     
  0.327082448633370       0.188826404475972     
  0.331170979241287       0.195162055211222     
  0.335259509849204       0.201598791169808     
  0.339348040457121       0.208134850173244     
  0.343436571065038       0.214768370949386     
  0.347525101672955       0.221497391066223     
  0.351613632280872       0.228319852543201     
  0.355702162888789       0.235233597579553     
  0.359790693496707       0.242236377944852     
  0.363879224104624       0.249325846565235     
  0.367967754712541       0.256499572542381     
  0.372056285320458       0.263755028285443     
  0.376144815928375       0.271089607561463     
  0.380233346536292       0.278500613668271     
  0.384321877144209       0.285985272884853     
  0.388410407752126       0.293540732124381     
  0.392498938360044       0.301164059485923     
  0.396587468967961       0.308852259349300     
  0.400675999575878       0.316602252282080     
  0.404764530183795       0.324410911290897     
  0.408853060791712       0.332275031750261     
  0.412941591399629       0.340191358645558     
  0.417030122007546       0.348156583728410     
  0.421118652615463       0.356167334419315     
  0.425207183223381       0.364220212585812     
  0.429295713831298       0.372311755581056     
  0.433384244439215       0.380438475061328     
  0.437472775047132       0.388596850299901     
  0.441561305655049       0.396783308200267     
  0.445649836262966       0.404994281867559     
  0.449738366870883       0.413226158954299     
  0.453826897478800       0.421475312255822     
  0.457915428086717       0.429738120517074     
  0.462003958694635       0.438010923069341     
  0.466092489302552       0.446290081749425     
  0.470181019910469       0.454571959581240     
  0.474269550518386       0.462852889123439     
  0.478358081126303       0.471129262651730     
  0.482446611734220       0.479397464270290     
  0.486535142342137       0.487653873622264     
  0.490623672950054       0.495894941539016     
  0.494712203557972       0.504117119310621     
  0.498800734165889       0.512316873925247     
  0.502889264773806       0.520490753962845     
  0.506977795381723       0.528635320412697     
  0.511066325989640       0.536747163926555     
  0.515154856597557       0.544822969884803     
  0.519243387205474       0.552859449575612     
  0.523331917813391       0.560853350662305     
  0.527420448421309       0.568801531833578     
  0.531508979029226       0.576700892145469     
  0.535597509637143       0.584548367050266     
  0.539686040245060       0.592341021015505     
  0.543774570852977       0.600075969711124     
  0.547863101460894       0.607750376589007     
  0.551951632068811       0.615361527709576     
  0.556040162676728       0.622906783549224     
  0.560128693284645       0.630383568035722     
  0.564217223892563       0.637789404921298     
  0.568305754500480       0.645121921729837     
  0.572394285108397       0.652378821679507     
  0.576482815716314       0.659557888253523     
  0.580571346324231       0.666657028368004     
  0.584659876932148       0.673674230885456     
