1 -14.052628000000002 -3.405088000000001 -3.405088000000001 -3.4050780000000014 21.572792 21.572792 21.573352 437.24252199999995 437.24252199999995
2 -14.055337999999999 -3.404948000000001 -3.404788 -3.4047680000000007 21.569702 21.577902 21.578012 417.76915199999996 417.798722
3 -14.063468 -3.404318 -3.4039680000000008 -3.403898 21.558771999999998 21.593311999999997 21.593522 369.276342 369.32753199999996
4 -14.077008 -3.4031080000000014 -3.402598000000001 -3.402418000000001 21.540692 21.618972 21.619292 311.061722 311.124172
5 -14.095918000000001 -3.401218 -3.4005480000000006 -3.400328 21.515642 21.654772 21.655202 257.03565199999997 257.10119199999997
6 -14.120178 -3.3984780000000008 -3.3976680000000012 -3.3976180000000014 21.483882 21.700622 21.701152 212.489642 212.553332
7 -14.149738 -3.3947280000000006 -3.394278 -3.3937980000000003 21.445752 21.756342 21.756971999999998 177.631212 177.69053200000002
8 -14.184548 -3.3902980000000014 -3.3898080000000004 -3.3887680000000007 21.401662 21.821782 21.822522 150.846752 150.90067200000001
9 -14.224537999999999 -3.3856280000000005 -3.383548000000001 -3.3824180000000013 21.352092 21.896752 21.897582 130.294732 130.343002
10 -14.269658 -3.380268000000001 -3.3758280000000003 -3.374618 21.297582 21.981071999999998 21.981991999999998 114.411712 114.454452
11 -14.319808000000002 -3.3741780000000006 -3.3665280000000006 -3.3652580000000007 21.238742000000002 22.074512 22.075522 102.005202 102.042732
12 -14.374908000000001 -3.3673280000000005 -3.3555480000000006 -3.3542380000000005 21.176242000000002 22.176902 22.177992 92.19490200000001 92.22758200000001
13 -14.434868000000002 -3.359668000000001 -3.342828000000001 -3.341488 21.110812 22.288021999999998 22.289192 84.340652 84.36886200000001
14 -14.499558 -3.3511680000000013 -3.328308 -3.326938 21.043242 22.407671999999998 22.408901999999998 77.97757200000001 78.00168199999999
15 -14.568888000000001 -3.341788000000001 -3.3119380000000014 -3.3105580000000003 20.974372 22.535662 22.536952 72.76358199999999 72.78392199999999
16 -14.642728000000002 -3.331468000000001 -3.2936880000000013 -3.2923080000000002 20.905092 22.671771999999997 22.673122 68.446662 68.463572
17 -14.720948 -3.320158000000001 -3.273548 -3.2721680000000006 20.836322 22.815821999999997 22.817211999999998 64.837342 64.851102
18 -14.803408000000001 -3.3077880000000004 -3.251488 -3.250128 20.769042 22.967582 22.969002 61.793002 61.803872
19 -14.889958 -3.294308000000001 -3.2275080000000003 -3.2261680000000013 20.704251999999997 23.126872 23.128321999999997 59.203832 59.212072
20 -14.980468000000002 -3.279648 -3.2016080000000002 -3.2002880000000005 20.643002 23.293452000000002 23.294912 56.985462 56.991292
21 -15.074758 -3.2637280000000004 -3.173758000000001 -3.1724680000000003 20.586342000000002 23.467112 23.468572 55.071432 55.075072
22 -15.172678000000001 -3.2464779999999998 -3.143968000000001 -3.1427180000000003 20.535362 23.647592 23.649042 53.409722 53.411362
23 -15.274048 -3.2278080000000013 -3.112248000000001 -3.111028000000001 20.491172 23.834642 23.836072 51.958442 51.958622
24 -15.378708 -3.207638000000001 -3.0785780000000003 -3.077408 20.454872 24.027991999999998 24.029392 50.682832 50.684642
25 -15.486457999999999 -3.1858780000000007 -3.042968 -3.0418380000000003 20.427602 24.227322 24.228682 49.557632 49.560912
26 -15.597128000000001 -3.162438 -3.005408000000001 -3.0043380000000006 20.410491999999998 24.432312 24.433622 48.560702 48.565312
27 -15.710528 -3.137208000000001 -2.965928 -2.964908000000001 20.404662000000002 24.642582 24.643832 47.674132 47.679902
28 -15.826458000000002 -3.1101080000000003 -2.924508000000001 -2.9235380000000006 20.411232 24.857732 24.858922 46.882982 46.889782
29 -15.944718000000002 -3.0810180000000003 -2.8811680000000006 -2.8802580000000013 20.431342 25.077302 25.078412 46.175102 46.182792
30 -16.065118000000002 -3.0498580000000004 -2.835908 -2.8350680000000015 20.466082 25.300802 25.301821999999998 45.540252 45.548712
31 -16.187448 -3.0165180000000014 -2.788748 -2.787968000000001 20.516551999999997 25.527632 25.528562 44.970142 44.979242
32 -16.311508 -2.980898 -2.7397080000000003 -2.738988000000001 20.583841999999997 25.757202 25.758032 44.457762 44.467382
33 -16.437088 -2.942928 -2.6887880000000006 -2.688148 20.668992 25.988761999999998 25.989492 43.997472 44.007502
34 -16.563978000000002 -2.9024980000000014 -2.6360280000000014 -2.635458 20.773072 26.221552 26.222182 43.584572 43.594892
35 -16.691968 -2.8595380000000006 -2.581448 -2.580948000000001 20.897072 26.454662 26.455192 43.215362 43.225872
36 -16.820848 -2.8139780000000005 -2.5250780000000006 -2.524648000000001 21.042012 26.687122 26.687542 42.886862 42.897452
37 -16.950428000000002 -2.765758 -2.4669380000000007 -2.466588 21.208882 26.917852 26.918172 42.596812 42.607392
38 -17.080468 -2.714818000000001 -2.407088 -2.406808 21.398601999999997 27.145622 27.145842 42.343621999999996 42.354082
39 -17.210798 -2.6611480000000007 -2.345548000000001 -2.3453480000000013 21.612122 27.369132 27.369272 42.126191999999996 42.136432
40 -17.341178 -2.6047080000000005 -2.2823780000000014 -2.282268 21.850341999999998 27.586932 27.587002 41.943992 41.953922
41 -17.471428 -2.545508 -2.2176280000000013 -2.2175980000000006 22.114162 27.797532 27.797532 41.796882 41.806412
42 -17.601338000000002 -2.4835580000000004 -2.151408 -2.1513679999999997 22.404432 27.999242 27.999282 41.685152 41.694202
43 -17.730718 -2.418888000000001 -2.083768000000001 -2.0836380000000005 22.722012 28.190492 28.190562 41.609422 41.617902
