#   563 0.10247000000000E+01 1   2.2459 0.50000000000000E+01
   1 0.85616438356164E-04 0.28027092841329E-09 -.13999729599937E+01
   2 0.87731164383562E-04 0.29428730276762E-09 -.13999729583765E+01
   3 0.89898124143836E-04 0.30900463726489E-09 -.13999729567966E+01
   4 0.92118607810188E-04 0.32445798698492E-09 -.13999729550540E+01
   5 0.94393937423100E-04 0.34068416249665E-09 -.13999729537045E+01
   6 0.96725467677451E-04 0.35772181064694E-09 -.13999729523801E+01
   7 0.99114586729084E-04 0.37561151323817E-09 -.13999729508906E+01
   8 0.10156271702129E-03 0.39439588160072E-09 -.13999729493269E+01
   9 0.10407131613172E-03 0.41411965805720E-09 -.13999729477707E+01
  10 0.10664187764017E-03 0.43482982249816E-09 -.13999729460485E+01
  11 0.10927593201788E-03 0.45657570428308E-09 -.13999729443239E+01
  12 0.11197504753873E-03 0.47940909973755E-09 -.13999729425097E+01
  13 0.11474083121293E-03 0.50338439552649E-09 -.13999729405263E+01
  14 0.11757492974389E-03 0.52855869819727E-09 -.13999729385254E+01
  15 0.12047903050857E-03 0.55499197020129E-09 -.13999729364253E+01
  16 0.12345486256213E-03 0.58274717271805E-09 -.13999729342226E+01
  17 0.12650419766741E-03 0.61189041562183E-09 -.13999729319136E+01
  18 0.12962885134980E-03 0.64249111494821E-09 -.13999729294947E+01
  19 0.13283068397814E-03 0.67462215823556E-09 -.13999729269619E+01
  20 0.13611160187240E-03 0.70836007813521E-09 -.13999729243113E+01
  21 0.13947355843864E-03 0.74378523470391E-09 -.13999729216015E+01
  22 0.14291855533208E-03 0.78098200681279E-09 -.13999729187008E+01
  23 0.14644864364878E-03 0.82003899312864E-09 -.13999729157292E+01
  24 0.15006592514691E-03 0.86104922314631E-09 -.13999729125606E+01
  25 0.15377255349803E-03 0.90411037877490E-09 -.13999729093086E+01
  26 0.15757073556944E-03 0.94932502700541E-09 -.13999729059084E+01
  27 0.16146273273800E-03 0.99680086421422E-09 -.13999729024090E+01
  28 0.16545086223663E-03 0.10466509726842E-08 -.13999728986950E+01
  29 0.16953749853387E-03 0.10989940899542E-08 -.13999728948684E+01
  30 0.17372507474766E-03 0.11539548916395E-08 -.13999728908691E+01
  31 0.17801608409393E-03 0.12116642883949E-08 -.13999728866910E+01
  32 0.18241308137105E-03 0.12722597377303E-08 -.13999728823279E+01
  33 0.18691868448091E-03 0.13358855714193E-08 -.13999728778205E+01
  34 0.19153557598759E-03 0.14026933392818E-08 -.13999728731126E+01
  35 0.19626650471449E-03 0.14728421701593E-08 -.13999728682421E+01
  36 0.20111428738093E-03 0.15464991509426E-08 -.13999728631550E+01
  37 0.20608181027924E-03 0.16238397245545E-08 -.13999728578439E+01
  38 0.21117203099314E-03 0.17050481078361E-08 -.13999728523425E+01
  39 0.21638798015867E-03 0.17903177303309E-08 -.13999728465994E+01
  40 0.22173276326859E-03 0.18798516950136E-08 -.13999728406457E+01
  41 0.22720956252132E-03 0.19738632620587E-08 -.13999728344314E+01
  42 0.23282163871560E-03 0.20725763568038E-08 -.13999728280230E+01
  43 0.23857233319188E-03 0.21762261031149E-08 -.13999728212954E+01
  44 0.24446506982171E-03 0.22850593834267E-08 -.13999728143495E+01
  45 0.25050335704631E-03 0.23993354267889E-08 -.13999728071349E+01
  46 0.25669078996536E-03 0.25193264263225E-08 -.13999727996047E+01
  47 0.26303105247750E-03 0.26453181875542E-08 -.13999727918151E+01
  48 0.26952791947369E-03 0.27776108091739E-08 -.13999727836850E+01
  49 0.27618525908469E-03 0.29165193978378E-08 -.13999727752664E+01
  50 0.28300703498409E-03 0.30623748187181E-08 -.13999727665120E+01
  51 0.28999730874819E-03 0.32155244835879E-08 -.13999727574374E+01
  52 0.29716024227427E-03 0.33763331783191E-08 -.13999727479960E+01
  53 0.30450010025845E-03 0.35451839317624E-08 -.13999727382012E+01
  54 0.31202125273483E-03 0.37224789280807E-08 -.13999727280071E+01
  55 0.31972817767738E-03 0.39086404647088E-08 -.13999727174523E+01
  56 0.32762546366601E-03 0.41041119582197E-08 -.13999727064894E+01
  57 0.33571781261856E-03 0.43093590004958E-08 -.13999726950993E+01
  58 0.34401004259024E-03 0.45248704677176E-08 -.13999726832879E+01
  59 0.35250709064222E-03 0.47511596848152E-08 -.13999726710334E+01
  60 0.36121401578108E-03 0.49887656481520E-08 -.13999726583134E+01
  61 0.37013600197088E-03 0.52382543093565E-08 -.13999726451051E+01
  62 0.37927836121956E-03 0.55002199233582E-08 -.13999726314083E+01
  63 0.38864653674168E-03 0.57752864638389E-08 -.13999726171975E+01
  64 0.39824610619920E-03 0.60641091094706E-08 -.13999726024467E+01
  65 0.40808278502232E-03 0.63673758044813E-08 -.13999725871722E+01
  66 0.41816242981237E-03 0.66858088972638E-08 -.13999725713020E+01
  67 0.42849104182874E-03 0.70201668609324E-08 -.13999725548491E+01
  68 0.43907477056191E-03 0.73712460999244E-08 -.13999725377824E+01
  69 0.44991991739479E-03 0.77398828469499E-08 -.13999725200699E+01
  70 0.46103293935444E-03 0.81269551548094E-08 -.13999725017361E+01
  71 0.47242045295649E-03 0.85333849878206E-08 -.13999724826881E+01
  72 0.48408923814452E-03 0.89601404178398E-08 -.13999724629644E+01
  73 0.49604624232669E-03 0.94082379301049E-08 -.13999724425076E+01
  74 0.50829858451216E-03 0.98787448443957E-08 -.13999724212957E+01
  75 0.52085355954961E-03 0.10372781857275E-07 -.13999723993214E+01
  76 0.53371864247048E-03 0.10891525711469E-07 -.13999723765239E+01
  77 0.54690149293950E-03 0.11436211998743E-07 -.13999723529077E+01
  78 0.56040995981511E-03 0.12008138102951E-07 -.13999723284247E+01
  79 0.57425208582254E-03 0.12608666290263E-07 -.13999723030568E+01
  80 0.58843611234236E-03 0.13239226953944E-07 -.13999722767820E+01
  81 0.60297048431721E-03 0.13901322021395E-07 -.13999722495313E+01
  82 0.61786385527985E-03 0.14596528531586E-07 -.13999722213072E+01
  83 0.63312509250526E-03 0.15326502391399E-07 -.13999721920780E+01
  84 0.64876328229014E-03 0.16092982319820E-07 -.13999721617818E+01
  85 0.66478773536271E-03 0.16897793989389E-07 -.13999721303954E+01
  86 0.68120799242617E-03 0.17742854374756E-07 -.13999720978908E+01
  87 0.69803382983909E-03 0.18630176318716E-07 -.13999720642230E+01
  88 0.71527526543612E-03 0.19561873326591E-07 -.13999720293682E+01
  89 0.73294256449239E-03 0.20540164600376E-07 -.13999719932613E+01
  90 0.75104624583535E-03 0.21567380324651E-07 -.13999719558699E+01
  91 0.76959708810748E-03 0.22645967216833E-07 -.13999719171567E+01
  92 0.78860613618374E-03 0.23778494355009E-07 -.13999718770675E+01
  93 0.80808470774748E-03 0.24967659297210E-07 -.13999718355770E+01
  94 0.82804440002884E-03 0.26216294506718E-07 -.13999717926208E+01
  95 0.84849709670955E-03 0.27527374098699E-07 -.13999717481617E+01
  96 0.86945497499828E-03 0.28904020924246E-07 -.13999717021454E+01
  97 0.89093051288074E-03 0.30349514008684E-07 -.13999716545219E+01
  98 0.91293649654889E-03 0.31867296361881E-07 -.13999716052443E+01
  99 0.93548602801365E-03 0.33460983179138E-07 -.13999715542491E+01
 100 0.95859253290558E-03 0.35134370452229E-07 -.13999715014937E+01
 101 0.98226976846835E-03 0.36891444011061E-07 -.13999714469093E+01
 102 0.10065318317495E-02 0.38736389017527E-07 -.13999713904549E+01
 103 0.10313931679937E-02 0.40673599934138E-07 -.13999713320628E+01
 104 0.10568685792432E-02 0.42707690991197E-07 -.13999712716655E+01
 105 0.10829732331505E-02 0.44843507177435E-07 -.13999712092189E+01
 106 0.11097226720093E-02 0.47086135780301E-07 -.13999711446442E+01
 107 0.11371328220079E-02 0.49440918503375E-07 -.13999710778841E+01
 108 0.11652200027115E-02 0.51913464189787E-07 -.13999710088625E+01
 109 0.11940009367785E-02 0.54509662181937E-07 -.13999709375291E+01
 110 0.12234927599169E-02 0.57235696349338E-07 -.13999708637986E+01
 111 0.12537130310869E-02 0.60098059817998E-07 -.13999707876091E+01
 112 0.12846797429547E-02 0.63103570436433E-07 -.13999707088846E+01
 113 0.13164113326057E-02 0.66259387015129E-07 -.13999706275551E+01
 114 0.13489266925211E-02 0.69573026378162E-07 -.13999705435416E+01
 115 0.13822451818263E-02 0.73052381267571E-07 -.13999704567688E+01
 116 0.14163866378174E-02 0.76705739143135E-07 -.13999703671570E+01
 117 0.14513713877715E-02 0.80541801922351E-07 -.13999702746331E+01
 118 0.14872202610495E-02 0.84569706707605E-07 -.13999701791106E+01
 119 0.15239546014974E-02 0.88799047549929E-07 -.13999700805072E+01
 120 0.15615962801544E-02 0.93239898301183E-07 -.13999699787421E+01
 121 0.16001677082742E-02 0.97902836609077E-07 -.13999698737398E+01
 122 0.16396918506686E-02 0.10279896911222E-06 -.13999697654013E+01
 123 0.16801922393801E-02 0.10793995789515E-06 -.13999696536509E+01
 124 0.17216929876928E-02 0.11333804826649E-06 -.13999695383917E+01
 125 0.17642188044888E-02 0.11900609792618E-06 -.13999694195498E+01
 126 0.18077950089597E-02 0.12495760759153E-06 -.13999692970314E+01
 127 0.18524475456810E-02 0.13120675315477E-06 -.13999691707458E+01
 128 0.18982030000593E-02 0.13776841944897E-06 -.13999690406073E+01
 129 0.19450886141608E-02 0.14465823570248E-06 -.13999689065275E+01
