4.315000	-1283.109883
4.330000	-1283.128736
4.345000	-1283.146487
4.360000	-1283.163159
4.375000	-1283.178788
4.390000	-1283.193382
4.405000	-1283.206946
4.420000	-1283.219512
4.435000	-1283.231104
4.450000	-1283.241737
4.465000	-1283.251421
4.480000	-1283.260174
4.495000	-1283.268008
4.510000	-1283.274942
4.525000	-1283.280997
4.540000	-1283.286204
4.555000	-1283.290548
4.570000	-1283.294068
4.585000	-1283.296768
4.600000	-1283.298665
4.615000	-1283.299780
4.630000	-1283.300131
4.645000	-1283.299723
4.660000	-1283.298578
4.675000	-1283.296717
4.690000	-1283.294143
4.705000	-1283.290872
4.720000	-1283.286921
4.735000	-1283.282313
4.750000	-1283.277047
4.765000	-1283.271143
4.780000	-1283.264625
4.795000	-1283.257491
4.810000	-1283.249766
4.825000	-1283.241474
4.840000	-1283.232601
4.855000	-1283.223186
4.870000	-1283.213227
4.885000	-1283.202738
4.900000	-1283.191738
4.915000	-1283.180243
