5.478000	-320.423556
5.493000	-320.451605
5.508000	-320.478282
5.523000	-320.502675
5.538000	-320.525261
5.553000	-320.546119
5.568000	-320.566294
5.583000	-320.583883
5.598000	-320.599862
5.613000	-320.614821
5.628000	-320.627781
5.643000	-320.639263
5.658000	-320.649309
5.673000	-320.658343
5.688000	-320.665660
5.703000	-320.671908
5.718000	-320.676660
5.733000	-320.680175
5.748000	-320.682478
5.763000	-320.683611
5.778000	-320.683602
5.793000	-320.682491
5.808000	-320.681065
5.823000	-320.677901
5.838000	-320.673736
5.853000	-320.668586
5.868000	-320.664003
5.883000	-320.657104
5.898000	-320.650344
5.913000	-320.641790
5.928000	-320.632398
5.943000	-320.622197
5.958000	-320.611178
5.973000	-320.599430
5.988000	-320.587548
6.003000	-320.574404
6.018000	-320.560572
6.033000	-320.546071
6.048000	-320.531616
6.063000	-320.515932
6.078000	-320.500144
