5.613000	 -215.175665
5.628000	 -215.187830
5.643000	 -215.198674
5.658000	 -215.208250
5.673000	 -215.216692
5.688000	 -215.223919
5.703000	 -215.229932
5.718000	 -215.235052
5.733000	 -215.238333
5.748000	 -215.240377
5.763000	 -215.241160
5.778000	 -215.241195
5.793000	 -215.240273
5.808000	 -215.238401
5.823000	 -215.235449
5.838000	 -215.231922
5.853000	 -215.227233
5.868000	 -215.221688
5.883000	 -215.215309
5.898000	 -215.208124
5.913000	 -215.200168
