#   511 0.10247000000000E+01 0   1.9430 0.20000000000000E+01
   1 0.31250000000000E-03 0.18749140836135E-04 0.22352874885434E+00
   2 0.32021875000000E-03 0.19212244614788E-04 0.22352878069425E+00
   3 0.32812815312500E-03 0.19686787056773E-04 0.22352881330617E+00
   4 0.33623291850719E-03 0.20173050697075E-04 0.22352884728125E+00
   5 0.34453787159431E-03 0.20671325055627E-04 0.22358728236882E+00
   6 0.35304795702269E-03 0.21181906796454E-04 0.22358051933655E+00
   7 0.36176824156116E-03 0.21705099911354E-04 0.22358226064437E+00
   8 0.37070391712772E-03 0.22241215901833E-04 0.22357908261267E+00
   9 0.37986030388077E-03 0.22790573963343E-04 0.22357728407618E+00
  10 0.38924285338663E-03 0.23353501175493E-04 0.22357568915184E+00
  11 0.39885715186527E-03 0.23930332696791E-04 0.22357426338218E+00
  12 0.40870892351635E-03 0.24521411964200E-04 0.22357299836655E+00
  13 0.41880403392720E-03 0.25127090897614E-04 0.22357188360035E+00
  14 0.42914849356520E-03 0.25747730109391E-04 0.22357091020419E+00
  15 0.43974846135626E-03 0.26383699119061E-04 0.22357007093490E+00
  16 0.45061024835176E-03 0.27035376573337E-04 0.22356935956596E+00
  17 0.46174032148605E-03 0.27703150471556E-04 0.22356877039912E+00
  18 0.47314530742676E-03 0.28387418396699E-04 0.22356829981177E+00
  19 0.48483199652020E-03 0.29088587752106E-04 0.22356794334612E+00
  20 0.49680734683425E-03 0.29807076004047E-04 0.22356769904874E+00
  21 0.50907848830105E-03 0.30543310930281E-04 0.22356756391173E+00
  22 0.52165272696209E-03 0.31297730874753E-04 0.22356753629531E+00
  23 0.53453754931805E-03 0.32070785008586E-04 0.22356761486232E+00
  24 0.54774062678621E-03 0.32862933597520E-04 0.22356779884023E+00
  25 0.56126982026783E-03 0.33674648275953E-04 0.22356808744848E+00
  26 0.57513318482844E-03 0.34506412327756E-04 0.22356848099336E+00
  27 0.58933897449370E-03 0.35358720974023E-04 0.22356897926714E+00
  28 0.60389564716370E-03 0.36232081667928E-04 0.22356958326160E+00
  29 0.61881186964864E-03 0.37127014396864E-04 0.22357029380195E+00
  30 0.63409652282896E-03 0.38044051992054E-04 0.22357111182994E+00
  31 0.64975870694284E-03 0.38983740445798E-04 0.22357203908932E+00
  32 0.66580774700433E-03 0.39946639236568E-04 0.22357307744599E+00
