102 0.6548 0.7298 2.0308 2.2838 3.4358
103 0.6318 0.7358 2.0378 2.2448 3.4578
104 0.6068 0.7418 2.0498 2.2068 3.4808
105 0.5798 0.7468 2.0678 2.1688 3.5028
106 0.5508 0.7528 2.0898 2.1328 3.5248
107 0.5208 0.7588 2.0968 2.1178 3.5458
108 0.4908 0.7648 2.0628 2.1498 3.5668
109 0.4588 0.7708 2.0288 2.1858 3.5868
110 0.4278 0.7768 1.9968 2.2248 3.6068
111 0.3968 0.7828 1.9658 2.2678 3.6258
112 0.3658 0.7888 1.9358 2.3128 3.6448
113 0.3348 0.7948 1.9078 2.3608 3.6618
114 0.3058 0.7998 1.8808 2.4118 3.6788
115 0.2778 0.8058 1.8548 2.4638 3.6938
116 0.2498 0.8108 1.8298 2.5188 3.7088
117 0.2238 0.8158 1.8078 2.5738 3.7228
118 0.1998 0.8208 1.7858 2.6308 3.7358
119 0.1758 0.8258 1.7658 2.6888 3.7478
120 0.1548 0.8298 1.7478 2.7468 3.7578
121 0.1348 0.8348 1.7308 2.8048 3.7678
122 0.1168 0.8378 1.7148 2.8618 3.7768
123 0.0998 0.8418 1.7008 2.9178 3.7848
124 0.0858 0.8448 1.6888 2.9718 3.7908
125 0.0728 0.8478 1.6788 3.0228 3.7968
126 0.0618 0.8498 1.6698 3.0698 3.8018
127 0.0538 0.8518 1.6618 3.1108 3.8058
128 0.0468 0.8538 1.6568 3.1448 3.8088
129 0.0418 0.8548 1.6518 3.1708 3.8118
130 0.0388 0.8548 1.6498 3.1868 3.8128
131 0.0378 0.8558 1.6488 3.1928 3.8128
132 0.0338 0.8578 1.6498 3.1938 3.8108
133 0.0238 0.8658 1.6508 3.1958 3.8048
134 0.0068 0.8788 1.6538 3.2008 3.7958
135 -0.0162 0.8968 1.6568 3.2068 3.7828
136 -0.0442 0.9178 1.6618 3.2148 3.7678
137 -0.0772 0.9418 1.6678 3.2228 3.7498
138 -0.1132 0.9698 1.6738 3.2328 3.7308
139 -0.1522 0.9988 1.6818 3.2418 3.7108
140 -0.1942 1.0298 1.6908 3.2518 3.6898
141 -0.2382 1.0628 1.7008 3.2618 3.6688
142 -0.2842 1.0968 1.7108 3.2708 3.6468
143 -0.3322 1.1318 1.7228 3.2778 3.6258
144 -0.3802 1.1678 1.7358 3.2848 3.6048
145 -0.4292 1.2048 1.7488 3.2898 3.5848
146 -0.4792 1.2428 1.7638 3.2928 3.5648
147 -0.5292 1.2818 1.7788 3.2948 3.5458
148 -0.5792 1.3218 1.7948 3.2948 3.5278
149 -0.6292 1.3618 1.8118 3.2928 3.5098
150 -0.6792 1.4028 1.8298 3.2888 3.4938
151 -0.7292 1.4448 1.8488 3.2828 3.4778
152 -0.7782 1.4868 1.8688 3.2768 3.4628
153 -0.8272 1.5308 1.8888 3.2688 3.4498
154 -0.8752 1.5748 1.9098 3.2588 3.4188
155 -0.9232 1.6188 1.9308 3.2488 3.3628
156 -0.9692 1.6638 1.9528 3.2388 3.3078
157 -1.0152 1.7088 1.9758 3.2278 3.2548
158 -1.0592 1.7548 1.9988 3.2028 3.2168
159 -1.1032 1.8008 2.0228 3.1528 3.2058
160 -1.1452 1.8478 2.0468 3.1048 3.1948
161 -1.1862 1.8938 2.0708 3.0578 3.1848
162 -1.2262 1.9398 2.0958 3.0128 3.1748
163 -1.2652 1.9858 2.1208 2.9698 3.1668
164 -1.3022 2.0308 2.1458 2.9278 3.1588
165 -1.3372 2.0758 2.1708 2.8888 3.1538
166 -1.3722 2.1188 2.1958 2.8508 3.1488
167 -1.4042 2.1608 2.2198 2.8148 3.1468
168 -1.4352 2.2008 2.2448 2.7808 3.1468
169 -1.4652 2.2398 2.2688 2.7488 3.1498
170 -1.4932 2.2758 2.2918 2.7188 3.1548
171 -1.5192 2.3088 2.3148 2.6898 3.1628
172 -1.5442 2.3368 2.3398 2.6638 3.1728
173 -1.5672 2.3578 2.3668 2.6388 3.1858
174 -1.5882 2.3778 2.3918 2.6158 3.2008
175 -1.6072 2.3968 2.4128 2.5958 3.2188
176 -1.6242 2.4148 2.4308 2.5768 3.2368
177 -1.6402 2.4308 2.4468 2.5598 3.2568
178 -1.6542 2.4458 2.4598 2.5448 3.2768
179 -1.6662 2.4588 2.4698 2.5318 3.2958
180 -1.6762 2.4698 2.4788 2.5208 3.3138
181 -1.6852 2.4788 2.4848 2.5118 3.3288
182 -1.6912 2.4868 2.4898 2.5048 3.3418
183 -1.6962 2.4918 2.4938 2.4998 3.3518
184 -1.6992 2.4948 2.4958 2.4968 3.3598
185 -1.7002 2.4958 2.4958 2.4958 3.3598
186 -1.6992 2.4958 2.4958 2.4968 3.3588
187 -1.6962 2.4928 2.4928 2.4998 3.3558
188 -1.6922 2.4888 2.4888 2.5058 3.3518
189 -1.6862 2.4828 2.4828 2.5128 3.3458
190 -1.6792 2.4748 2.4748 2.5218 3.3378
191 -1.6702 2.4658 2.4658 2.5328 3.3298
192 -1.6592 2.4538 2.4538 2.5458 3.3208
193 -1.6472 2.4398 2.4398 2.5608 3.3118
194 -1.6332 2.4248 2.4248 2.5778 3.3018
195 -1.6172 2.4068 2.4068 2.5968 3.2938
196 -1.6002 2.3878 2.3878 2.6178 3.2858
