#   511 0.10247000000000E+01 2   1.9910 0.20000000000000E+01
   1 0.31250000000000E-03 0.69764998902168E-11 -.19862144740836E+01
   2 0.32021875000000E-03 0.75063325409685E-11 -.19862145471649E+01
   3 0.32812815312500E-03 0.80764035121130E-11 -.19862146229717E+01
   4 0.33623291850719E-03 0.86897687165423E-11 -.19862147016093E+01
   5 0.34453787159431E-03 0.93497166341836E-11 -.19862148022352E+01
   6 0.35304795702269E-03 0.10059784560599E-10 -.19862149059890E+01
   7 0.36176824156116E-03 0.10823778873009E-10 -.19862150127516E+01
   8 0.37070391712772E-03 0.11645795033190E-10 -.19862151226932E+01
   9 0.37986030388077E-03 0.12530239533103E-10 -.19862152359343E+01
  10 0.38924285338663E-03 0.13481853517459E-10 -.19862153526119E+01
  11 0.39885715186527E-03 0.14505738199037E-10 -.19862154728542E+01
  12 0.40870892351635E-03 0.15607382204203E-10 -.19862155968057E+01
  13 0.41880403392720E-03 0.16792690995178E-10 -.19862157246071E+01
  14 0.42914849356520E-03 0.18068018526794E-10 -.19862158564075E+01
  15 0.43974846135626E-03 0.19440201307444E-10 -.19862159923573E+01
  16 0.45061024835176E-03 0.20916595046789E-10 -.19862161326188E+01
  17 0.46174032148605E-03 0.22505114086700E-10 -.19862162773525E+01
  18 0.47314530742676E-03 0.24214273826791E-10 -.19862164267313E+01
  19 0.48483199652020E-03 0.26053236371976E-10 -.19862165809270E+01
  20 0.49680734683425E-03 0.28031859646751E-10 -.19862167401239E+01
  21 0.50907848830105E-03 0.30160750239472E-10 -.19862169045093E+01
  22 0.52165272696209E-03 0.32451320259913E-10 -.19862170742800E+01
  23 0.53453754931805E-03 0.34915848514893E-10 -.19862172496331E+01
  24 0.54774062678621E-03 0.37567546329907E-10 -.19862174307822E+01
  25 0.56126982026783E-03 0.40420628369605E-10 -.19862176179448E+01
  26 0.57513318482844E-03 0.43490388836756E-10 -.19862178113458E+01
  27 0.58933897449370E-03 0.46793283458174E-10 -.19862180112150E+01
  28 0.60389564716370E-03 0.50347017697086E-10 -.19862182177960E+01
  29 0.61881186964864E-03 0.54170641664826E-10 -.19862184313409E+01
  30 0.63409652282896E-03 0.58284652240631E-10 -.19862186521098E+01
  31 0.64975870694284E-03 0.62711102946955E-10 -.19862188803697E+01
  32 0.66580774700433E-03 0.67473722169305E-10 -.19862191164043E+01
  33 0.68225319835533E-03 0.72598040354323E-10 -.19862193604995E+01
  34 0.69910485235471E-03 0.78111526867968E-10 -.19862196129560E+01
  35 0.71637274220787E-03 0.84043737247442E-10 -.19862198740896E+01
  36 0.73406714894041E-03 0.90426471636205E-10 -.19862201442221E+01
  37 0.75219860751923E-03 0.97293945251401E-10 -.19862204236863E+01
  38 0.77077791312496E-03 0.10468297179747E-09 -.19862207128333E+01
  39 0.78981612757915E-03 0.11263316080921E-09 -.19862210120236E+01
  40 0.80932458593035E-03 0.12118712998203E-09 -.19862213216303E+01
  41 0.82931490320283E-03 0.13039073362781E-09 -.19862216420410E+01
  42 0.84979898131194E-03 0.14029330848081E-09 -.19862219736608E+01
  43 0.87078901615035E-03 0.15094793817148E-09 -.19862223169062E+01
  44 0.89229750484926E-03 0.16241173778568E-09 -.19862226722097E+01
  45 0.91433725321904E-03 0.17474616003500E-09 -.19862230400222E+01
  46 0.93692138337355E-03 0.18801732467911E-09 -.19862234208081E+01
  47 0.96006334154287E-03 0.20229637296636E-09 -.19862238150525E+01
  48 0.98377690607898E-03 0.21765984899230E-09 -.19862242232583E+01
  49 0.10080761956591E-02 0.23419011002066E-09 -.19862246459421E+01
  50 0.10329756776919E-02 0.25197576796634E-09 -.19862250836458E+01
  51 0.10584901769309E-02 0.27111216440678E-09 -.19862255369293E+01
  52 0.10846348843011E-02 0.29170188166833E-09 -.19862260063742E+01
  53 0.11114253659433E-02 0.31385529272716E-09 -.19862264925826E+01
  54 0.11388775724821E-02 0.33769115287248E-09 -.19862269961781E+01
  55 0.11670078485224E-02 0.36333723630386E-09 -.19862275178093E+01
  56 0.11958329423809E-02 0.39093102107499E-09 -.19862280581499E+01
  57 0.12253700160578E-02 0.42062042605570E-09 -.19862286178986E+01
  58 0.12556366554544E-02 0.45256460386270E-09 -.19862291977765E+01
  59 0.12866508808441E-02 0.48693479400963E-09 -.19862297985364E+01
  60 0.13184311576010E-02 0.52391524084968E-09 -.19862304209575E+01
  61 0.13509964071937E-02 0.56370418123166E-09 -.19862310658467E+01
  62 0.13843660184514E-02 0.60651490716366E-09 -.19862317340431E+01
  63 0.14185598591071E-02 0.65257690918094E-09 -.19862324264159E+01
  64 0.14535982876271E-02 0.70213710654707E-09 -.19862331438689E+01
  65 0.14895021653315E-02 0.75546117088281E-09 -.19862338873369E+01
  66 0.15262928688152E-02 0.81283495031825E-09 -.19862346577907E+01
  67 0.15639923026749E-02 0.87456600180225E-09 -.19862354562393E+01
  68 0.16026229125510E-02 0.94098523978330E-09 -.19862362837274E+01
  69 0.16422076984910E-02 0.10124487100997E-08 -.19862371413392E+01
  70 0.16827702286437E-02 0.10893394985876E-08 -.19862380301998E+01
  71 0.17243346532912E-02 0.11720697846390E-08 -.19862389514777E+01
  72 0.17669257192275E-02 0.12610830507166E-08 -.19862399063828E+01
  73 0.18105687844924E-02 0.13568564596708E-08 -.19862408961724E+01
  74 0.18552898334694E-02 0.14599034126016E-08 -.19862419221510E+01
  75 0.19011154923561E-02 0.15707763009780E-08 -.19862429856703E+01
  76 0.19480730450173E-02 0.16900694677657E-08 -.19862440881350E+01
