2.861000	 -177.196051
2.881000	 -177.245356
2.901000	 -177.291806
2.921000	 -177.329896
2.941000	 -177.364559
2.961000	 -177.392353
2.981000	 -177.415148
3.001000	 -177.433475
3.021000	 -177.445117
3.041000	 -177.451053
3.061000	 -177.453419
3.081000	 -177.452600
3.101000	 -177.448723
3.121000	 -177.442301
3.141000	 -177.434433
3.161000	 -177.424471
3.181000	 -177.412593
3.201000	 -177.399086
3.221000	 -177.383985
3.241000	 -177.367507
3.261000	 -177.349071
