4.934000	-3366.672857
4.949000	-3366.682627
4.964000	-3366.691694
4.979000	-3366.700079
4.994000	-3366.707775
5.009000	-3366.714867
5.024000	-3366.721299
5.039000	-3366.727158
5.054000	-3366.732403
5.069000	-3366.737134
5.084000	-3366.741288
5.099000	-3366.744951
5.114000	-3366.748097
5.129000	-3366.750788
5.144000	-3366.752978
5.159000	-3366.754762
5.174000	-3366.756129
5.189000	-3366.757106
5.204000	-3366.757640
5.219000	-3366.757824
5.234000	-3366.757656
5.249000	-3366.757143
5.264000	-3366.756312
5.279000	-3366.755153
5.294000	-3366.753644
5.309000	-3366.751928
5.324000	-3366.749906
5.339000	-3366.747643
5.354000	-3366.745112
5.369000	-3366.742351
5.384000	-3366.739368
5.399000	-3366.736174
5.414000	-3366.732714
5.429000	-3366.729144
5.444000	-3366.725355
5.459000	-3366.721360
5.474000	-3366.717204
5.489000	-3366.712952
5.504000	-3366.708454
5.519000	-3366.703905
5.534000	-3366.699212
