29 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7804 -30.7744 -30.3584 -30.2354 -11.6404 -11.6354 -11.6294 -11.5944 -11.5894 -11.5814 -11.5814 -2.4964 -0.6944 0.5056 2.1556 5.7536 7.4726
30 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7814 -30.7814 -30.3464 -30.2314 -11.6414 -11.6354 -11.6294 -11.5944 -11.5894 -11.5824 -11.5794 -2.5824 -0.6264 0.5576 2.0816 5.7936 7.3836
31 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7814 -30.7884 -30.3334 -30.2264 -11.6434 -11.6354 -11.6304 -11.5934 -11.5894 -11.5824 -11.5784 -2.6654 -0.5574 0.6086 2.0076 5.8346 7.2956
32 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7824 -30.7944 -30.3214 -30.2224 -11.6444 -11.6354 -11.6304 -11.5934 -11.5884 -11.5824 -11.5764 -2.7474 -0.4874 0.6586 1.9356 5.8736 7.2096
33 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7834 -30.8014 -30.3094 -30.2184 -11.6454 -11.6354 -11.6304 -11.5924 -11.5884 -11.5834 -11.5754 -2.8264 -0.4174 0.7086 1.8656 5.9126 7.1266
34 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7834 -30.8074 -30.2984 -30.2144 -11.6464 -11.6354 -11.6314 -11.5924 -11.5884 -11.5834 -11.5734 -2.9014 -0.3474 0.7566 1.7976 5.9496 7.0446
35 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7844 -30.8134 -30.2864 -30.2114 -11.6474 -11.6354 -11.6314 -11.5914 -11.5884 -11.5834 -11.5724 -2.9744 -0.2774 0.8026 1.7336 5.9846 6.9666
36 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7844 -30.8184 -30.2754 -30.2084 -11.6484 -11.6354 -11.6314 -11.5914 -11.5884 -11.5844 -11.5714 -3.0444 -0.2074 0.8476 1.6716 6.0176 6.8906
37 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7854 -30.8234 -30.2654 -30.2044 -11.6494 -11.6354 -11.6324 -11.5904 -11.5874 -11.5844 -11.5704 -3.1104 -0.1384 0.8906 1.6126 6.0476 6.8176
38 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7854 -30.8284 -30.2554 -30.2014 -11.6504 -11.6354 -11.6324 -11.5904 -11.5874 -11.5844 -11.5684 -3.1734 -0.0704 0.9306 1.5576 6.0766 6.7486
39 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7864 -30.8334 -30.2454 -30.1994 -11.6514 -11.6344 -11.6324 -11.5894 -11.5874 -11.5854 -11.5674 -3.2334 -0.0034 0.9676 1.5056 6.1026 6.6836
40 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7864 -30.8374 -30.2364 -30.1964 -11.6524 -11.6344 -11.6324 -11.5894 -11.5874 -11.5854 -11.5664 -3.2884 0.0616 1.0026 1.4576 6.1266 6.6226
41 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7864 -30.8414 -30.2284 -30.1944 -11.6534 -11.6344 -11.6334 -11.5894 -11.5874 -11.5854 -11.5654 -3.3404 0.1246 1.0336 1.4126 6.1476 6.5646
42 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7874 -30.8454 -30.2204 -30.1914 -11.6544 -11.6344 -11.6334 -11.5884 -11.5874 -11.5854 -11.5644 -3.3874 0.1856 1.0626 1.3716 6.1666 6.5126
43 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7874 -30.8494 -30.2134 -30.1904 -11.6544 -11.6344 -11.6334 -11.5884 -11.5874 -11.5854 -11.5634 -3.4304 0.2426 1.0866 1.3346 6.1846 6.4636
44 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7874 -30.8524 -30.2064 -30.1884 -11.6554 -11.6344 -11.6334 -11.5884 -11.5874 -11.5864 -11.5634 -3.4694 0.2966 1.1086 1.3016 6.1996 6.4206
45 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7884 -30.8544 -30.2014 -30.1864 -11.6564 -11.6344 -11.6334 -11.5874 -11.5874 -11.5864 -11.5624 -3.5044 0.3466 1.1266 1.2716 6.2126 6.3816
46 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7884 -30.8574 -30.1954 -30.1854 -11.6564 -11.6344 -11.6344 -11.5874 -11.5874 -11.5864 -11.5614 -3.5344 0.3916 1.1406 1.2456 6.2236 6.3476
47 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7884 -30.8594 -30.1914 -30.1844 -11.6564 -11.6344 -11.6344 -11.5874 -11.5864 -11.5864 -11.5614 -3.5604 0.4316 1.1526 1.2246 6.2326 6.3196
48 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7884 -30.8604 -30.1884 -30.1834 -11.6574 -11.6344 -11.6344 -11.5874 -11.5864 -11.5864 -11.5604 -3.5814 0.4656 1.1616 1.2066 6.2406 6.2956
49 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7884 -30.8614 -30.1854 -30.1824 -11.6574 -11.6344 -11.6344 -11.5864 -11.5864 -11.5864 -11.5604 -3.5974 0.4926 1.1676 1.1926 6.2466 6.2776
50 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7894 -30.8624 -30.1834 -30.1824 -11.6574 -11.6344 -11.6344 -11.5864 -11.5864 -11.5864 -11.5604 -3.6094 0.5126 1.1716 1.1826 6.2506 6.2646
51 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7894 -30.8634 -30.1824 -30.1814 -11.6574 -11.6344 -11.6344 -11.5864 -11.5864 -11.5864 -11.5604 -3.6164 0.5246 1.1746 1.1766 6.2526 6.2566
52 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7894 -30.8634 -30.1814 -30.1814 -11.6574 -11.6344 -11.6344 -11.5864 -11.5864 -11.5864 -11.5604 -3.6194 0.5286 1.1746 1.1746 6.2536 6.2536
53 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7894 -30.8634 -30.1814 -30.1814 -11.6574 -11.6344 -11.6344 -11.5864 -11.5864 -11.5864 -11.5604 -3.6204 0.5256 1.1756 1.1756 6.2496 6.2496
54 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7894 -30.8614 -30.1814 -30.1814 -11.6574 -11.6344 -11.6344 -11.5874 -11.5864 -11.5864 -11.5604 -3.6244 0.5176 1.1786 1.1786 6.2376 6.2376
55 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7894 -30.8594 -30.1814 -30.1814 -11.6574 -11.6344 -11.6344 -11.5874 -11.5874 -11.5874 -11.5604 -3.6314 0.5036 1.1826 1.1826 6.2186 6.2186
56 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7894 -30.8564 -30.1804 -30.1804 -11.6574 -11.6334 -11.6334 -11.5874 -11.5874 -11.5874 -11.5604 -3.6414 0.4846 1.1886 1.1886 6.1906 6.1906
57 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7894 -30.8524 -30.1804 -30.1804 -11.6574 -11.6334 -11.6334 -11.5874 -11.5874 -11.5874 -11.5604 -3.6534 0.4616 1.1956 1.1956 6.1566 6.1566
58 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7904 -30.8474 -30.1794 -30.1794 -11.6574 -11.6334 -11.6334 -11.5884 -11.5874 -11.5874 -11.5604 -3.6694 0.4336 1.2046 1.2046 6.1156 6.1156
59 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7904 -30.8414 -30.1784 -30.1784 -11.6574 -11.6324 -11.6324 -11.5894 -11.5874 -11.5874 -11.5604 -3.6884 0.4026 1.2146 1.2146 6.0676 6.0676
60 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7914 -30.8354 -30.1774 -30.1774 -11.6574 -11.6324 -11.6324 -11.5894 -11.5884 -11.5884 -11.5604 -3.7104 0.3686 1.2266 1.2266 6.0136 6.0136
61 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7914 -30.8274 -30.1764 -30.1764 -11.6564 -11.6314 -11.6314 -11.5904 -11.5884 -11.5884 -11.5604 -3.7364 0.3326 1.2406 1.2406 5.9536 5.9536
62 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7924 -30.8194 -30.1754 -30.1754 -11.6564 -11.6314 -11.6314 -11.5914 -11.5894 -11.5894 -11.5604 -3.7654 0.2946 1.2556 1.2556 5.8886 5.8886
63 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7934 -30.8104 -30.1744 -30.1744 -11.6564 -11.6304 -11.6304 -11.5914 -11.5894 -11.5894 -11.5604 -3.7984 0.2566 1.2716 1.2716 5.8196 5.8196
64 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7944 -30.8004 -30.1724 -30.1724 -11.6564 -11.6294 -11.6294 -11.5924 -11.5904 -11.5904 -11.5604 -3.8354 0.2186 1.2896 1.2896 5.7456 5.7456
65 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7944 -30.7904 -30.1714 -30.1714 -11.6554 -11.6294 -11.6294 -11.5934 -11.5904 -11.5904 -11.5604 -3.8764 0.1816 1.3086 1.3086 5.6686 5.6686
66 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7954 -30.7784 -30.1694 -30.1694 -11.6554 -11.6284 -11.6284 -11.5944 -11.5914 -11.5914 -11.5604 -3.9214 0.1456 1.3286 1.3286 5.5886 5.5886
67 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7964 -30.7664 -30.1684 -30.1684 -11.6554 -11.6274 -11.6274 -11.5964 -11.5914 -11.5914 -11.5604 -3.9704 0.1116 1.3506 1.3506 5.5066 5.5066
68 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7974 -30.7544 -30.1664 -30.1664 -11.6554 -11.6264 -11.6264 -11.5974 -11.5924 -11.5924 -11.5604 -4.0244 0.0806 1.3726 1.3726 5.4216 5.4216
69 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.7984 -30.7404 -30.1644 -30.1644 -11.6544 -11.6254 -11.6254 -11.5984 -11.5924 -11.5924 -11.5604 -4.0814 0.0526 1.3956 1.3956 5.3356 5.3356
70 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8004 -30.7264 -30.1624 -30.1624 -11.6544 -11.6244 -11.6244 -11.5994 -11.5934 -11.5934 -11.5604 -4.1434 0.0286 1.4196 1.4196 5.2486 5.2486
71 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8014 -30.7124 -30.1604 -30.1604 -11.6534 -11.6234 -11.6234 -11.6014 -11.5934 -11.5934 -11.5604 -4.2104 0.0086 1.4446 1.4446 5.1616 5.1616
72 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8024 -30.6964 -30.1584 -30.1584 -11.6534 -11.6224 -11.6224 -11.6024 -11.5944 -11.5944 -11.5604 -4.2804 -0.0084 1.4706 1.4706 5.0736 5.0736
73 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8034 -30.6814 -30.1564 -30.1564 -11.6534 -11.6214 -11.6214 -11.6034 -11.5954 -11.5954 -11.5604 -4.3534 -0.0204 1.4956 1.4956 4.9856 4.9856
74 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8044 -30.6644 -30.1544 -30.1544 -11.6524 -11.6214 -11.6214 -11.6054 -11.5954 -11.5954 -11.5604 -4.4314 -0.0274 1.5226 1.5226 4.8986 4.8986
75 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8064 -30.6484 -30.1514 -30.1514 -11.6524 -11.6204 -11.6204 -11.6064 -11.5954 -11.5954 -11.5604 -4.5114 -0.0304 1.5486 1.5486 4.8136 4.8136
76 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8074 -30.6304 -30.1494 -30.1494 -11.6514 -11.6194 -11.6194 -11.6084 -11.5964 -11.5964 -11.5614 -4.5954 -0.0294 1.5746 1.5746 4.7296 4.7296
77 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8084 -30.6134 -30.1474 -30.1474 -11.6514 -11.6184 -11.6184 -11.6094 -11.5964 -11.5964 -11.5614 -4.6814 -0.0234 1.5996 1.5996 4.6476 4.6476
78 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8104 -30.5954 -30.1444 -30.1444 -11.6514 -11.6184 -11.6184 -11.6114 -11.5964 -11.5964 -11.5614 -4.7694 -0.0124 1.6246 1.6246 4.5676 4.5676
79 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8114 -30.5774 -30.1424 -30.1424 -11.6504 -11.6174 -11.6174 -11.6124 -11.5964 -11.5964 -11.5614 -4.8604 0.0016 1.6496 1.6496 4.4906 4.4906
80 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8134 -30.5584 -30.1394 -30.1394 -11.6504 -11.6174 -11.6174 -11.6144 -11.5964 -11.5964 -11.5614 -4.9524 0.0206 1.6726 1.6726 4.4166 4.4166
81 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8144 -30.5394 -30.1374 -30.1374 -11.6494 -11.6174 -11.6174 -11.6154 -11.5954 -11.5954 -11.5614 -5.0454 0.0436 1.6946 1.6946 4.3466 4.3466
82 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8164 -30.5204 -30.1344 -30.1344 -11.6494 -11.6174 -11.6174 -11.6174 -11.5954 -11.5954 -11.5614 -5.1404 0.0696 1.7146 1.7146 4.2796 4.2796
83 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8174 -30.5014 -30.1314 -30.1314 -11.6484 -11.6184 -11.6174 -11.6174 -11.5944 -11.5944 -11.5614 -5.2344 0.0996 1.7326 1.7326 4.2176 4.2176
84 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8184 -30.4824 -30.1294 -30.1294 -11.6484 -11.6204 -11.6174 -11.6174 -11.5934 -11.5934 -11.5614 -5.3304 0.1326 1.7486 1.7486 4.1606 4.1606
85 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8204 -30.4624 -30.1264 -30.1264 -11.6484 -11.6214 -11.6184 -11.6184 -11.5924 -11.5924 -11.5614 -5.4254 0.1686 1.7616 1.7616 4.1076 4.1076
86 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8214 -30.4434 -30.1244 -30.1244 -11.6474 -11.6234 -11.6184 -11.6184 -11.5914 -11.5914 -11.5614 -5.5194 0.2066 1.7726 1.7726 4.0606 4.0606
87 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8234 -30.4244 -30.1214 -30.1214 -11.6474 -11.6244 -11.6194 -11.6194 -11.5904 -11.5904 -11.5614 -5.6134 0.2486 1.7796 1.7796 4.0186 4.0186
88 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8244 -30.4054 -30.1194 -30.1194 -11.6464 -11.6264 -11.6204 -11.6204 -11.5884 -11.5884 -11.5614 -5.7064 0.2926 1.7846 1.7846 3.9826 3.9826
89 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8264 -30.3864 -30.1164 -30.1164 -11.6464 -11.6274 -11.6204 -11.6204 -11.5874 -11.5874 -11.5614 -5.7984 0.3376 1.7856 1.7856 3.9526 3.9526
90 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8274 -30.3674 -30.1144 -30.1144 -11.6464 -11.6284 -11.6214 -11.6214 -11.5864 -11.5864 -11.5614 -5.8894 0.3856 1.7836 1.7836 3.9276 3.9276
91 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8284 -30.3484 -30.1114 -30.1114 -11.6464 -11.6304 -11.6224 -11.6224 -11.5844 -11.5844 -11.5614 -5.9784 0.4346 1.7786 1.7786 3.9086 3.9086
92 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8304 -30.3304 -30.1094 -30.1094 -11.6464 -11.6314 -11.6234 -11.6234 -11.5834 -11.5834 -11.5624 -6.0644 0.4856 1.7696 1.7696 3.8946 3.8946
93 -201.3804 -201.3804 -201.3684 -201.3684 -201.3684 -61.8314 -30.3114 -30.1064 -30.1064 -11.6464 -11.6324 -11.6234 -11.6234 -11.5824 -11.5824 -11.5624 -6.1494 0.5376 1.7586 1.7586 3.8856 3.8856
94 -201.3804 -201.3804 -201.3684 -201.3674 -201.3674 -61.8324 -30.2944 -30.1044 -30.1044 -11.6464 -11.6334 -11.6244 -11.6244 -11.5804 -11.5804 -11.5624 -6.2324 0.5896 1.7446 1.7446 3.8826 3.8826
95 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8344 -30.2764 -30.1024 -30.1024 -11.6464 -11.6334 -11.6254 -11.6254 -11.5794 -11.5794 -11.5624 -6.3124 0.6426 1.7286 1.7286 3.8826 3.8826
96 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8354 -30.2604 -30.0994 -30.0994 -11.6464 -11.6344 -11.6264 -11.6264 -11.5784 -11.5784 -11.5624 -6.3894 0.6966 1.7096 1.7096 3.8876 3.8876
97 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8364 -30.2434 -30.0974 -30.0974 -11.6464 -11.6344 -11.6264 -11.6264 -11.5764 -11.5764 -11.5624 -6.4644 0.7496 1.6896 1.6896 3.8956 3.8956
98 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8374 -30.2274 -30.0954 -30.0954 -11.6474 -11.6354 -11.6274 -11.6274 -11.5754 -11.5754 -11.5624 -6.5354 0.8026 1.6686 1.6686 3.9076 3.9076
99 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8384 -30.2124 -30.0934 -30.0934 -11.6474 -11.6354 -11.6284 -11.6284 -11.5744 -11.5744 -11.5624 -6.6034 0.8556 1.6466 1.6466 3.9216 3.9216
100 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8394 -30.1984 -30.0914 -30.0914 -11.6484 -11.6354 -11.6294 -11.6294 -11.5734 -11.5734 -11.5624 -6.6694 0.9076 1.6236 1.6236 3.9376 3.9376
101 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8404 -30.1844 -30.0904 -30.0904 -11.6484 -11.6354 -11.6294 -11.6294 -11.5714 -11.5714 -11.5624 -6.7304 0.9576 1.6006 1.6006 3.9546 3.9546
102 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8414 -30.1704 -30.0884 -30.0884 -11.6494 -11.6354 -11.6304 -11.6304 -11.5704 -11.5704 -11.5624 -6.7894 1.0066 1.5786 1.5786 3.9736 3.9736
103 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8424 -30.1584 -30.0864 -30.0864 -11.6504 -11.6354 -11.6304 -11.6304 -11.5694 -11.5694 -11.5624 -6.8434 1.0546 1.5556 1.5556 3.9926 3.9926
104 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8434 -30.1464 -30.0854 -30.0854 -11.6504 -11.6354 -11.6314 -11.6314 -11.5684 -11.5684 -11.5624 -6.8954 1.0996 1.5346 1.5346 4.0126 4.0126
105 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8444 -30.1354 -30.0834 -30.0834 -11.6514 -11.6354 -11.6314 -11.6314 -11.5674 -11.5674 -11.5624 -6.9424 1.1426 1.5136 1.5136 4.0316 4.0316
106 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8454 -30.1254 -30.0824 -30.0824 -11.6524 -11.6354 -11.6324 -11.6324 -11.5674 -11.5674 -11.5624 -6.9854 1.1836 1.4936 1.4936 4.0506 4.0506
107 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8454 -30.1164 -30.0814 -30.0814 -11.6524 -11.6354 -11.6324 -11.6324 -11.5664 -11.5664 -11.5624 -7.0254 1.2206 1.4756 1.4756 4.0686 4.0686
108 -201.3804 -201.3804 -201.3674 -201.3674 -201.3674 -61.8464 -30.1084 -30.0804 -30.0804 -11.6534 -11.6354 -11.6334 -11.6334 -11.5654 -11.5654 -11.5624 -7.0604 1.2556 1.4586 1.4586 4.0856 4.0856
