4.492000	-1496.042454
4.507000	-1496.059821
4.522000	-1496.075957
4.537000	-1496.091032
4.552000	-1496.104992
4.567000	-1496.117935
4.582000	-1496.129876
4.597000	-1496.140867
4.612000	-1496.150923
4.627000	-1496.160077
4.642000	-1496.168361
4.657000	-1496.174883
4.672000	-1496.181530
4.687000	-1496.187392
4.702000	-1496.192568
4.717000	-1496.196976
4.732000	-1496.200703
4.747000	-1496.203797
4.762000	-1496.206235
4.777000	-1496.208030
4.792000	-1496.209265
4.807000	-1496.209887
4.822000	-1496.210007
4.837000	-1496.209589
4.852000	-1496.208640
4.867000	-1496.207232
4.882000	-1496.205360
4.897000	-1496.203001
4.912000	-1496.200266
4.927000	-1496.197121
4.942000	-1496.193576
4.957000	-1496.189644
4.972000	-1496.185346
4.987000	-1496.180698
5.002000	-1496.175168
5.017000	-1496.169871
5.032000	-1496.164250
5.047000	-1496.158409
5.062000	-1496.152232
5.077000	-1496.145784
5.092000	-1496.139118
