3.813000	-23232.925881
3.828000	-23232.961582
3.843000	-23232.995066
3.858000	-23233.026699
3.873000	-23233.056346
3.888000	-23233.083653
3.903000	-23233.109177
3.918000	-23233.132579
3.933000	-23233.153708
3.948000	-23233.173178
3.963000	-23233.190974
3.978000	-23233.206430
3.993000	-23233.219642
4.008000	-23233.231982
4.023000	-23233.242690
4.038000	-23233.251833
4.053000	-23233.258717
4.068000	-23233.264717
4.083000	-23233.268908
4.098000	-23233.271126
4.113000	-23233.272663
4.128000	-23233.272609
4.143000	-23233.271384
4.158000	-23233.268228
4.173000	-23233.264391
4.188000	-23233.258989
4.203000	-23233.252091
4.218000	-23233.244581
4.233000	-23233.235628
4.248000	-23233.225315
4.263000	-23233.214118
4.278000	-23233.201655
4.293000	-23233.188702
4.308000	-23233.174280
4.323000	-23233.159368
4.338000	-23233.143477
4.353000	-23233.125939
4.368000	-23233.108333
4.383000	-23233.089326
4.398000	-23233.069734
4.413000	-23233.049380
