3.785000 -500923.801402
3.800000 -500923.845988
3.815000 -500923.884941
3.830000 -500923.918601
3.845000 -500923.947133
3.860000 -500923.970847
3.875000 -500923.989895
3.890000 -500924.004453
3.905000 -500924.014916
3.920000 -500924.021338
3.935000 -500924.024046
3.950000 -500924.023052
3.965000 -500924.018726
3.980000 -500924.011175
3.995000 -500924.000494
4.010000 -500923.986943
4.025000 -500923.970453
4.040000 -500923.951514
4.055000 -500923.930071
4.070000 -500923.906329
4.085000 -500923.880233
