4.750000	 -95.400527
4.770000	 -95.419926
4.790000	 -95.436635
4.810000	 -95.449898
4.830000	 -95.458530
4.850000	 -95.467352
4.870000	 -95.476201
4.890000	 -95.483145
4.910000	 -95.487913
4.930000	 -95.490489
4.950000	 -95.490866
4.970000	 -95.489040
4.990000	 -95.484926
5.010000	 -95.478789
5.030000	 -95.470021
5.050000	 -95.459140
5.070000	 -95.446554
5.090000	 -95.432510
5.110000	 -95.416851
5.130000	 -95.399616
5.150000	 -95.380520
