41 -79.1735 -48.3585 -47.7665 -47.7345 -4.2885 -1.5275 -1.0395 -0.3545 1.7155 2.9175 8.9875 19.7135
42 -79.1745 -48.3625 -47.7595 -47.7325 -4.3305 -1.4785 -1.0725 -0.2655 1.7205 2.7635 8.9865 19.8065
43 -79.1745 -48.3655 -47.7525 -47.7305 -4.3685 -1.4325 -1.1025 -0.1735 1.7255 2.6155 8.9875 19.8865
44 -79.1755 -48.3685 -47.7465 -47.7285 -4.4035 -1.3905 -1.1295 -0.0815 1.7305 2.4725 8.9885 19.9545
45 -79.1765 -48.3715 -47.7405 -47.7275 -4.4335 -1.3515 -1.1525 0.0105 1.7345 2.3355 8.9895 20.0115
46 -79.1765 -48.3735 -47.7365 -47.7265 -4.4605 -1.3195 -1.1725 0.1015 1.7385 2.2055 8.9905 20.0575
47 -79.1775 -48.3755 -47.7315 -47.7245 -4.4825 -1.2915 -1.1885 0.1895 1.7415 2.0855 8.9925 20.0945
48 -79.1775 -48.3775 -47.7285 -47.7245 -4.5015 -1.2695 -1.2045 0.2715 1.7435 1.9765 8.9925 20.1225
49 -79.1785 -48.3785 -47.7255 -47.7235 -4.5165 -1.2515 -1.2155 0.3435 1.7455 1.8835 8.9935 20.1435
50 -79.1785 -48.3795 -47.7245 -47.7225 -4.5265 -1.2395 -1.2235 0.4015 1.7475 1.8105 8.9935 20.1585
51 -79.1785 -48.3795 -47.7225 -47.7225 -4.5335 -1.2315 -1.2275 0.4385 1.7475 1.7645 8.9935 20.1665
52 -79.1785 -48.3805 -47.7225 -47.7225 -4.5355 -1.2295 -1.2295 0.4525 1.7485 1.7485 8.9935 20.1695
53 -79.1785 -48.3795 -47.7225 -47.7225 -4.5355 -1.2285 -1.2285 0.4445 1.7465 1.7465 9.0055 20.1715
54 -79.1795 -48.3785 -47.7225 -47.7225 -4.5375 -1.2275 -1.2275 0.4215 1.7425 1.7425 9.0415 20.1795
55 -79.1795 -48.3765 -47.7225 -47.7225 -4.5395 -1.2235 -1.2235 0.3835 1.7345 1.7345 9.0995 20.1905
56 -79.1805 -48.3735 -47.7215 -47.7215 -4.5425 -1.2195 -1.2195 0.3325 1.7235 1.7235 9.1805 20.2075
57 -79.1805 -48.3685 -47.7215 -47.7215 -4.5455 -1.2145 -1.2145 0.2675 1.7115 1.7115 9.2865 20.2285
58 -79.1825 -48.3635 -47.7205 -47.7205 -4.5515 -1.2075 -1.2075 0.1925 1.6945 1.6945 9.4085 20.2535
59 -79.1835 -48.3585 -47.7195 -47.7195 -4.5585 -1.1995 -1.1995 0.1065 1.6755 1.6755 9.5505 20.2845
60 -79.1845 -48.3515 -47.7185 -47.7185 -4.5675 -1.1915 -1.1915 0.0115 1.6535 1.6535 9.7095 20.3185
61 -79.1865 -48.3445 -47.7175 -47.7175 -4.5795 -1.1815 -1.1815 -0.0905 1.6285 1.6285 9.8845 20.3575
62 -79.1875 -48.3365 -47.7165 -47.7165 -4.5925 -1.1705 -1.1705 -0.1975 1.6015 1.6015 10.0755 20.4005
63 -79.1895 -48.3275 -47.7155 -47.7155 -4.6095 -1.1585 -1.1585 -0.3085 1.5715 1.5715 10.2795 20.4485
64 -79.1915 -48.3175 -47.7145 -47.7145 -4.6285 -1.1465 -1.1465 -0.4225 1.5385 1.5385 10.4965 20.4995
65 -79.1935 -48.3075 -47.7125 -47.7125 -4.6515 -1.1325 -1.1325 -0.5375 1.5045 1.5045 10.7255 20.5545
66 -79.1965 -48.2965 -47.7115 -47.7115 -4.6775 -1.1185 -1.1185 -0.6515 1.4685 1.4685 10.9645 20.6135
67 -79.1985 -48.2845 -47.7095 -47.7095 -4.7085 -1.1025 -1.1025 -0.7645 1.4305 1.4305 11.2135 20.6755
68 -79.2015 -48.2715 -47.7075 -47.7075 -4.7435 -1.0845 -1.0845 -0.8735 1.3925 1.3925 11.4715 20.7415
69 -79.2045 -48.2585 -47.7065 -47.7065 -4.7845 -1.0675 -1.0675 -0.9785 1.3515 1.3515 11.7365 20.8095
70 -79.2075 -48.2445 -47.7045 -47.7045 -4.8305 -1.0785 -1.0505 -1.0505 1.3085 1.3085 12.0095 20.8815
71 -79.2105 -48.2305 -47.7025 -47.7025 -4.8835 -1.1735 -1.0335 -1.0335 1.2655 1.2655 12.2885 20.9555
72 -79.2135 -48.2155 -47.7005 -47.7005 -4.9415 -1.2605 -1.0155 -1.0155 1.2215 1.2215 12.5735 21.0315
73 -79.2165 -48.1995 -47.6985 -47.6985 -5.0055 -1.3405 -0.9975 -0.9975 1.1765 1.1765 12.8635 21.1105
74 -79.2195 -48.1835 -47.6965 -47.6965 -5.0765 -1.4125 -0.9785 -0.9785 1.1315 1.1315 13.1595 21.1905
75 -79.2235 -48.1675 -47.6945 -47.6945 -5.1525 -1.4765 -0.9605 -0.9605 1.0855 1.0855 13.4595 21.2715
76 -79.2265 -48.1505 -47.6915 -47.6915 -5.2355 -1.5325 -0.9425 -0.9425 1.0405 1.0405 13.7635 21.3535
77 -79.2305 -48.1335 -47.6895 -47.6895 -5.3235 -1.5815 -0.9265 -0.9265 0.9925 0.9925 14.0705 21.4365
78 -79.2335 -48.1165 -47.6875 -47.6875 -5.4175 -1.6215 -0.9085 -0.9085 0.9485 0.9485 14.3815 21.5205
79 -79.2375 -48.0985 -47.6855 -47.6855 -5.5155 -1.6545 -0.8925 -0.8925 0.9045 0.9045 14.6955 21.6035
80 -79.2415 -48.0805 -47.6825 -47.6825 -5.6175 -1.6795 -0.8765 -0.8765 0.8615 0.8615 15.0115 21.6855
81 -79.2445 -48.0625 -47.6805 -47.6805 -5.7225 -1.6975 -0.8615 -0.8615 0.8195 0.8195 15.3305 21.7675
82 -79.2485 -48.0435 -47.6775 -47.6775 -5.8315 -1.7095 -0.8485 -0.8485 0.7795 0.7795 15.6505 21.8475
83 -79.2525 -48.0255 -47.6755 -47.6755 -5.9415 -1.7155 -0.8365 -0.8365 0.7415 0.7415 15.9725 21.9265
84 -79.2565 -48.0065 -47.6725 -47.6725 -6.0535 -1.7165 -0.8245 -0.8245 0.7065 0.7065 16.2955 22.0035
85 -79.2595 -47.9885 -47.6705 -47.6705 -6.1675 -1.7135 -0.8165 -0.8165 0.6705 0.6705 16.6195 22.0785
86 -79.2635 -47.9705 -47.6685 -47.6685 -6.2805 -1.7055 -0.8105 -0.8105 0.6385 0.6385 16.9435 22.1505
87 -79.2675 -47.9515 -47.6655 -47.6655 -6.3945 -1.6945 -0.8055 -0.8055 0.6105 0.6105 17.2675 22.2215
88 -79.2715 -47.9335 -47.6635 -47.6635 -6.5075 -1.6785 -0.8035 -0.8035 0.5855 0.5855 17.5895 22.2895
89 -79.2745 -47.9145 -47.6605 -47.6605 -6.6195 -1.6605 -0.8035 -0.8035 0.5625 0.5625 17.9105 22.3565
90 -79.2785 -47.8975 -47.6585 -47.6585 -6.7295 -1.6415 -0.8055 -0.8055 0.5425 0.5425 18.2285 22.4215
91 -79.2815 -47.8795 -47.6565 -47.6565 -6.8385 -1.6195 -0.8105 -0.8105 0.5265 0.5265 18.5425 22.4865
92 -79.2855 -47.8615 -47.6535 -47.6535 -6.9455 -1.5945 -0.8165 -0.8165 0.5155 0.5155 18.8515 22.5535
93 -79.2885 -47.8445 -47.6515 -47.6515 -7.0495 -1.5685 -0.8255 -0.8255 0.5055 0.5055 19.1535 22.6225
94 -79.2925 -47.8275 -47.6495 -47.6495 -7.1505 -1.5435 -0.8375 -0.8375 0.4965 0.4965 19.4445 22.6975
95 -79.2955 -47.8115 -47.6475 -47.6475 -7.2495 -1.5155 -0.8505 -0.8505 0.4915 0.4915 19.7245 22.7805
96 -79.2985 -47.7955 -47.6455 -47.6455 -7.3445 -1.4865 -0.8645 -0.8645 0.4915 0.4915 19.9885 22.8755
97 -79.3015 -47.7795 -47.6435 -47.6435 -7.4365 -1.4575 -0.8805 -0.8805 0.4915 0.4915 20.2325 22.9855
98 -79.3045 -47.7655 -47.6415 -47.6415 -7.5235 -1.4285 -0.8965 -0.8965 0.4925 0.4925 20.4535 23.1155
99 -79.3075 -47.7505 -47.6395 -47.6395 -7.6085 -1.4005 -0.9135 -0.9135 0.4955 0.4955 20.6465 23.2695
100 -79.3105 -47.7365 -47.6375 -47.6375 -7.6885 -1.3695 -0.9315 -0.9315 0.4995 0.4995 20.8125 23.4485
101 -79.3125 -47.7235 -47.6365 -47.6365 -7.7645 -1.3425 -0.9495 -0.9495 0.5055 0.5055 20.9485 23.6535
102 -79.3155 -47.7115 -47.6345 -47.6345 -7.8355 -1.3155 -0.9665 -0.9665 0.5115 0.5115 21.0575 23.8825
103 -79.3175 -47.6995 -47.6325 -47.6325 -7.9025 -1.2905 -0.9845 -0.9845 0.5175 0.5175 21.1425 24.1325
104 -79.3195 -47.6885 -47.6315 -47.6315 -7.9655 -1.2655 -1.0015 -1.0015 0.5245 0.5245 21.2065 24.3995
105 -79.3215 -47.6785 -47.6305 -47.6305 -8.0235 -1.2425 -1.0175 -1.0175 0.5315 0.5315 21.2545 24.6795
106 -79.3235 -47.6695 -47.6295 -47.6295 -8.0765 -1.2215 -1.0325 -1.0325 0.5395 0.5395 21.2885 24.9685
107 -79.3255 -47.6605 -47.6275 -47.6275 -8.1245 -1.2015 -1.0465 -1.0465 0.5455 0.5455 21.3125 25.2615
108 -79.3265 -47.6535 -47.6265 -47.6265 -8.1685 -1.1835 -1.0595 -1.0595 0.5525 0.5525 21.3295 25.5545
109 -79.3285 -47.6465 -47.6265 -47.6265 -8.2065 -1.1665 -1.0715 -1.0715 0.5585 0.5585 21.3395 25.8415
110 -79.3295 -47.6405 -47.6255 -47.6255 -8.2405 -1.1515 -1.0795 -1.0795 0.5645 0.5645 21.3465 26.1195
111 -79.3305 -47.6355 -47.6245 -47.6245 -8.2685 -1.1395 -1.0885 -1.0885 0.5695 0.5695 21.3505 26.3795
112 -79.3315 -47.6305 -47.6235 -47.6235 -8.2915 -1.1295 -1.0965 -1.0965 0.5735 0.5735 21.3515 26.6155
113 -79.3315 -47.6275 -47.6235 -47.6235 -8.3095 -1.1205 -1.0995 -1.0995 0.5775 0.5775 21.3525 26.8155
