4.876000 -533961.434539
4.891000 -533961.435179
4.906000 -533961.435723
4.921000 -533961.436226
4.936000 -533961.436648
4.951000 -533961.436866
4.966000 -533961.437124
4.981000 -533961.437247
4.996000 -533961.437328
5.011000 -533961.437383
5.026000 -533961.437396
5.041000 -533961.437342
5.056000 -533961.437124
5.071000 -533961.436947
5.086000 -533961.436675
5.101000 -533961.436294
5.116000 -533961.435886
5.131000 -533961.435451
5.146000 -533961.434988
5.161000 -533961.434335
5.176000 -533961.433750
