1 -3.155163000000001 19.838687 19.838727 19.838737
2 -3.153633 19.831377 19.831377 19.833667
3 -3.149043 19.809347 19.809347 19.818637
4 -3.1413830000000003 19.772766999999998 19.772766999999998 19.793737
5 -3.1306529999999997 19.721797 19.721797 19.759166999999998
6 -3.1168430000000003 19.656697 19.656697 19.715227
7 -3.099953 19.577797 19.577797 19.662307
8 -3.0799630000000002 19.485457 19.485457 19.600846999999998
9 -3.0568530000000003 19.380126999999998 19.380126999999998 19.531387
10 -3.0306230000000003 19.262287 19.262287 19.454517
11 -3.0012430000000005 19.132476999999998 19.132476999999998 19.370897
12 -2.968693 18.991287 18.991287 19.281257
13 -2.9329430000000007 18.839297 18.839297 19.186377
14 -2.893973000000001 18.677177 18.677177 19.087067
15 -2.8517530000000004 18.505577 18.505577 18.984217
16 -2.8062430000000003 18.325167 18.325167 18.878716999999998
17 -2.7574130000000006 18.136647 18.136647 18.771517
18 -2.705203 17.940707 17.940707 18.663577
19 -2.6495830000000007 17.738037 17.738037 18.555877
20 -2.5904930000000004 17.529327 17.529327 18.449417
21 -2.5278930000000006 17.315247 17.315247 18.345216999999998
22 -2.461703 17.096477 17.096477 18.244277
23 -2.391883 16.873647 16.873647 18.147607
24 -2.3183430000000005 16.647417 16.647417 18.056227
25 -2.2410330000000007 16.418367 16.418367 17.971127
26 -2.159853 16.187087 16.187097 17.893287
27 -2.074733 15.954166999999998 15.954166999999998 17.823697
28 -1.9855730000000005 15.720116999999998 15.720116999999998 17.763287
29 -1.8922930000000004 15.485477 15.485477 17.712977
30 -1.7947830000000007 15.250696999999999 15.250696999999999 17.673687
31 -1.692933 15.016267 15.016267 17.646266999999998
32 -1.5866230000000003 14.782606999999999 14.782606999999999 17.631557
33 -1.4757130000000007 14.550137 14.550137 17.630367
34 -1.3600830000000004 14.319247 14.319247 17.643467
35 -1.2395430000000003 14.090277 14.090277 17.671597
36 -1.1139330000000003 13.863586999999999 13.863586999999999 17.715447
37 -0.9830230000000002 13.639486999999999 13.639486999999999 17.775717
38 -0.8465830000000008 13.418277 13.418277 17.853057
39 -0.7043230000000005 13.200237000000001 13.200237000000001 17.948117
40 -0.5559030000000007 12.985617000000001 12.985617000000001 18.061577
41 -0.4009230000000006 12.774667 12.774667 18.194137
42 -0.2388830000000004 12.567606999999999 12.567606999999999 18.346607
43 -0.06919300000000028 12.364647 12.364647 18.519956999999998
44 0.10885699999999954 12.165966999999998 12.165966999999998 18.715377
45 0.2961469999999995 11.971767 11.971767 18.934437
46 0.4937169999999993 11.782217 11.782217 19.179206999999998
47 0.702877 11.597456999999999 11.597456999999999 19.452567
48 0.9250969999999996 11.417646999999999 11.417646999999999 19.758377
49 1.1622169999999996 11.242916999999998 11.242916999999998 20.102037
50 1.4162869999999996 11.073387 11.073387 20.490857
51 1.6896169999999997 10.909187 10.909187 20.934836999999998
52 1.9847669999999997 10.750416999999999 10.750416999999999 21.447626999999997
53 2.3042469999999997 10.597176999999999 10.597176999999999 22.047527
54 2.650387 10.449567 10.449567 22.759147
55 3.0247769999999994 10.307687 10.307687 23.614997
56 3.427777 10.171586999999999 10.171586999999999 24.657757
57 3.8576869999999994 10.041377 10.041377 25.942166999999998
58 4.310067 9.917107 9.917107 27.536756999999998
59 4.777397 9.798846999999999 9.798846999999999 29.524547
60 5.249097 9.686657 9.686657 32.000497
61 5.712757 9.580597000000001 9.580597000000001 35.066147
62 6.155747 9.480727 9.480727 38.817337
63 6.567227 9.387077 9.387077 43.326447
64 6.939677 9.299707 9.299707 48.619027
65 7.269287 9.218647 9.218647 54.645797
66 7.555707 9.143947 9.143947 61.262247
67 7.8010269999999995 9.075627 9.075627 68.220567
68 8.008807 9.013727 9.013727 75.192787
69 8.183136999999999 8.958267 8.958267 81.81921700000001
70 8.328057 8.909277 8.909277 87.776767
71 8.447197 8.866776999999999 8.866776999999999 92.839277
72 8.543567 8.830777 8.830777 96.905097
73 8.619567 8.801307 8.801307 99.990077
74 8.677007 8.778376999999999 8.778376999999999 102.18982700000001
75 8.717196999999999 8.761987 8.761987 103.633837
76 8.740976999999999 8.752157 8.752157 104.443867
77 8.748857 8.748877 8.748877 104.703937
78 8.742287 8.750907 8.752127 104.447967
79 8.722567 8.756937 8.761866999999999 103.669447
80 8.689817 8.766727 8.778087 102.338887
81 8.644197 8.779847 8.800777 100.414677
82 8.585946999999999 8.795697 8.829917 97.854197
83 8.515357 8.813447 8.865477 94.628057
84 8.432787 8.832087 8.907426999999998 90.735397
85 8.338647 8.850337 8.955717 86.21686700000001
86 8.233397 8.866657 9.010307000000001 81.161457
87 8.117557 8.879227 9.071127 75.70401700000001
88 7.991667 8.885947 9.138127 70.012987
89 7.8563469999999995 8.884436999999998 9.211207 64.271027
90 7.712216999999999 8.872087 9.290287 58.653367
91 7.559957 8.846097 9.375267000000001 53.310217
92 7.400226999999999 8.803587 9.466027 48.354397000000006
93 7.233767 8.741797 9.562437 43.858387
94 7.061277 8.658266999999999 9.664337 39.856987000000004
95 6.883497 8.551137 9.771567 36.353897
96 6.7011769999999995 8.419447 9.883947 33.329847
97 6.515046999999999 8.263447 10.001266999999999 30.750276999999997
98 6.325856999999999 8.084757 10.123297 28.571676999999998
99 6.1343369999999995 7.8864469999999995 10.249787 26.746796999999997
100 5.9412069999999995 7.6727669999999994 10.380447 25.227726999999998
101 5.747186999999999 7.448836999999999 10.514997 23.968646999999997
102 5.552976999999999 7.220046999999999 10.653087 22.927346999999997
103 5.359236999999999 6.991547 10.794377 22.066126999999998
